1044.43,-309.57,-282.23,16.23,-39.48,48.75
630.37,178.22,1297.85,10.48,-45.15,60.27
19.04,-1269.04,16.11,3.08,-36.72,55.1
285.16,-536.62,-250.98,30.27,-36.79,22.17
1455.57,553.22,772.46,29.98,-19.95,8.34
1657.71,350.59,1053.71,-10.31,80.36,45.15
941.89,641.6,121.09,-22.57,213.23,-27.44
903.32,157.71,257.81,43.7,189.71,-80.32
566.41,64.45,-17.09,27.82,164.53,-64.42
782.23,-217.29,478.52,-35.21,129.78,-18.34
398.93,-142.09,343.75,-11.37,81.37,-27.57
1040.53,-385.74,1031.25,-0.23,62.88,-23.71
758.3,-269.53,738.77,-31.18,63.35,15.17
679.69,-73.24,702.15,37.15,48.64,-41.22
477.05,58.11,362.3,4.57,34.54,-21.81
594.73,247.56,554.69,-43.7,0.74,-12.97
775.39,134.77,932.13,-37.8,3.29,-37.02
981.45,-302.73,871.09,-59.98,43.04,8.13
249.02,-100.1,301.76,5.5,1.25,-34.0
1034.67,-71.29,1090.33,0.95,-22.96,-6.77
510.25,211.43,568.36,-27.92,-1.46,-14.47
616.21,-141.6,708.01,-26.25,-19.53,-18.28
777.83,-92.29,761.23,-24.07,-13.24,6.02
643.07,68.85,681.15,-2.27,-6.34,-32.15
739.26,4.39,740.72,-19.5,-14.61,-21.03
720.7,-144.53,728.52,-28.3,-2.82,4.33
724.61,-56.15,685.55,-1.27,-0.33,-3.46
721.19,-74.71,701.17,-17.33,-0.73,1.98
676.76,-26.86,754.39,4.55,-3.44,0.56
717.29,103.03,710.45,4.6,2.6,-8.05
686.04,-202.15,715.82,-20.79,-3.31,5.69
677.25,64.94,671.88,-5.61,-4.09,-4.11
706.54,-90.82,703.61,-7.02,2.78,-7.56
708.98,-75.68,724.61,-7.07,-0.55,-3.53
687.99,-126.95,654.3,5.35,1.14,-12.52
715.82,-114.75,727.54,1.14,-2.56,5.08
